# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.2783603032483843,4.765508803587052,1.9450507944568363,0,3.0,0.10742063120193172,0.0,0.0,0.0
 0.15431059876659275,2.3140573654233894,4.766721096782676,1.9450507944568363,0.46293179629977826,3.0,0.10742063120193172,0.0,3.446503722371446,0.0
 0.21790803114318497,2.3495402604514046,4.768062033769389,2.1642395818760276,0.653724093429555,3.000000000000001,0.10808105505286883,0.0,4.512769893320773,0.0
 0.2664912147112555,2.384810206789242,4.76953009809425,2.3834843100036927,0.7994736441337665,3.0000000000000013,0.10873065430850624,0.0,5.3773620338886525,0.0
 0.30726836403534674,2.4198684228937117,4.771123773304313,2.6027578046292694,0.9218050921060402,2.9999999999999973,0.10936892044616825,0.0,6.130490288078052,0.0
 0.3430362347154086,2.4547161272216256,4.7728415429466375,2.8220323884586205,1.029108704146226,3.0000000000000013,0.10999533706154649,0.0,6.809923050338512,0.0
 0.3752315312946463,2.4893545382297946,4.774681890568281,3.041279880746056,1.125694593883939,3.0000000000000036,0.1106093799435071,0.0,7.43587580135009,0.0
 0.4047091237474133,2.5237848743750306,4.7766432997163,3.260471597147646,1.21412737124224,2.9999999999999982,0.1112105171066984,0.0,8.02065755340168,0.0
 0.43202692795027064,2.5580083541141447,4.77872425393775,3.4795783497696418,1.296080783850812,2.999999999999996,0.11179820898926437,0.0,8.57239676727877,0.0
 0.4575731204098334,2.592026195903947,4.780923236779691,3.698570447426279,1.3727193612295001,2.999999999999998,0.11237190847732022,0.0,9.096770323086863,0.0
 0.4816308069148753,2.6258396182012502,4.78323873178918,3.9174176960674716,1.4448924207446259,3.0,0.11293106111004554,0.0,9.597908043546978,0.0
 0.5044140740991263,2.659449839462865,4.785669222513273,4.136089399433474,1.5132422222973787,2.999999999999993,0.11347510505535678,0.0,10.078908230992662,0.0
 0.5260895329339194,2.692858078145603,4.788213192499026,4.354554359894013,1.578268598801758,3.0000000000000053,0.11400347140993446,0.0,10.542151151426923,0.0
 0.5467899114865994,2.726065552706276,4.7908691252935,4.572780879488121,1.640369734459798,3.0,0.11451558417791317,0.0,10.989499596694758,0.0
 0.5666230148709791,2.759073481601693,4.793635504443749,4.790736761131968,1.6998690446129372,3.0,0.11501086046122216,0.0,11.422432588616216,0.0
 0.5856778481773555,2.791883083288668,4.796510813496832,5.008389310061371,1.7570335445320664,3.0000000000000058,0.11548871060929952,0.0,11.842137586973628,0.0
 0.6040289291168375,2.82449557622401,4.799493535999804,5.225705335416406,1.8120867873505124,3.0,0.11594853832394487,0.0,12.249575931032245,0.0
 0.6217394047988825,2.8569121788645324,4.802582155499725,5.442651152058315,1.8652182143966474,3.0,0.11638974074262652,0.0,12.645530423957158,0.0
 0.6388633547779795,2.889134109667045,4.8057751555436505,5.659192582497307,1.9165900643339386,3.0000000000000067,0.1168117087237652,0.0,13.03064068326694,0.0
 0.6554475260281565,2.921162587088359,4.809071019678639,5.87529495908813,1.9663425780844697,3.0000000000000067,0.11721382683769829,0.0,13.405429877225993,0.0
 0.6715326623647031,2.9529988295852867,4.812468231451746,6.090923126313325,2.0145979870941093,2.9999999999999862,0.11759547358585543,0.0,13.770325291790323,0.0
 0.6871545385673409,2.9846440556146385,4.815965274410029,6.3060414432917264,2.0614636157020225,2.999999999999993,0.11795602156117413,0.0,14.125674372672918,0.0
 0.702344775682306,3.0160994836332264,4.819560632100547,6.520613786421414,2.107034327046918,3.000000000000007,0.11829483748399666,0.0,14.47175740610162,0.0
 0.7171314916114943,3.047366332097861,4.823252788070355,6.734603552181565,2.1513944748344827,2.9999999999999925,0.11861128247882519,0.0,14.808797660783265,0.0
 0.731539825955272,3.0784458194653532,4.8270402258665115,6.947973660107484,2.1946194778658157,2.9999999999999845,0.1189047121480269,0.0,15.136969580937526,0.0
 0.7455923676234119,3.109339164192516,4.830921429036074,7.160686555872974,2.236777102870235,2.999999999999984,0.11917447668608643,0.0,15.456405476389598,0.0
 0.7593095063846331,3.140047584736159,4.8348948811260986,7.372704214542311,2.277928519153899,3.0000000000000244,0.11941992106198554,0.0,15.767201028703756,0.0
 0.7727097242815044,3.170572299553094,4.838959065683643,7.583988143950714,2.3181291728445133,3.0000000000000164,0.11964038514040845,0.0,16.069419859438007,0.0
 0.7858098390380233,3.2009145271001325,4.843112466255765,7.794499388180034,2.3574295171140696,2.999999999999983,0.11983520384896829,0.0,16.363097355335164,0.0
 0.7986252087970438,3.231075485834085,4.847353566389522,8.004198531191506,2.395875626391131,3.0,0.12000370724753563,0.0,16.64824388417452,0.0
 0.8111699054502897,3.261056394211764,4.851680849631969,8.213045700527731,2.4335097163508688,3.0,0.12014522070690291,0.0,16.924847526139704,0.0
 0.823456862263699,3.29085847068998,4.856092799530166,8.421000571154947,2.4703705867910966,2.999999999999991,0.12025906497882267,0.0,17.19287639647847,0.0
 0.8354980003153233,3.3204829337255446,4.860587899631168,8.628022369349457,2.5064940009459695,3.0,0.1203445563959776,0.0,17.452280643993493,0.0
 0.8473043373531576,3.3499310017752686,4.865164633482034,8.834069876711316,2.541913012059472,2.9999999999999813,0.12040100690024799,0.0,17.702994168451898,0.0
 0.8588860819756505,3.3792038932959634,4.869821484629821,9.039101434223808,2.576658245926951,2.9999999999999902,0.12042772419207998,0.0,17.94493611028126,0.0
